觀測時間(hour),測站氣壓(hPa),海平面氣壓(hPa),氣溫(℃),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),降水量(mm),降水時數(hr)
2018-02-25 18:00:00,643.6,3172.9,0.6,4.9,270.0,16.2,270.0,0.0,0.0
2018-02-25 19:00:00,643.5,3172.2,-0.1,3.4,280.0,15.2,220.0,0.0,0.0
2018-02-25 20:00:00,643.9,3177.5,-0.5,1.7,240.0,16.4,260.0,0.0,0.0
2018-02-25 21:00:00,644.0,3178.8,-0.8,4.8,280.0,13.8,260.0,0.0,0.0
2018-02-25 22:00:00,643.9,3177.3,-1.0,5.1,250.0,14.4,280.0,0.0,0.0
2018-02-25 23:00:00,643.8,3176.0,-1.1,5.6,260.0,14.7,270.0,0.0,0.0
2018-02-26 00:00:00,643.5,3172.6,-1.7,8.9,270.0,17.5,260.0,0.0,0.0
2018-02-26 01:00:00,643.0,3165.5,-1.5,5.1,260.0,15.0,270.0,0.0,0.0
2018-02-26 02:00:00,642.6,3161.4,-2.2,3.1,240.0,14.9,270.0,0.0,0.0
2018-02-26 03:00:00,642.4,3159.6,-2.4,1.9,250.0,15.3,250.0,0.0,0.0
2018-02-26 04:00:00,642.3,3158.1,-1.3,1.4,230.0,15.0,280.0,0.0,0.0
2018-02-26 05:00:00,642.4,3159.7,-1.8,4.1,250.0,10.7,260.0,0.0,0.0
2018-02-26 06:00:00,642.6,3162.8,-1.9,8.8,260.0,14.6,270.0,0.0,0.0
2018-02-26 07:00:00,643.0,3169.4,-2.5,8.2,260.0,17.1,250.0,0.0,0.0
2018-02-26 08:00:00,643.4,3174.2,-2.0,4.5,260.0,15.3,270.0,0.0,0.0
2018-02-26 09:00:00,643.9,3179.5,-1.0,5.9,260.0,14.9,290.0,0.0,0.0
2018-02-26 10:00:00,643.8,3177.1,0.2,4.6,250.0,19.9,250.0,0.0,0.0
2018-02-26 11:00:00,644.3,3181.1,2.1,3.9,240.0,14.9,250.0,0.0,0.0
2018-02-26 12:00:00,643.9,3176.0,2.8,3.4,230.0,14.6,280.0,0.0,0.0
2018-02-26 13:00:00,643.5,3169.4,3.9,3.0,240.0,13.3,290.0,0.0,0.0
2018-02-26 14:00:00,643.3,3168.4,3.4,2.6,220.0,12.4,260.0,0.0,0.0
2018-02-26 15:00:00,642.8,3161.7,4.0,3.1,240.0,13.8,260.0,0.0,0.0
2018-02-26 16:00:00,642.7,3161.4,2.1,2.8,240.0,14.1,260.0,0.0,0.0
2018-02-26 17:00:00,642.7,3162.7,1.6,3.5,250.0,11.4,250.0,0.0,0.0
2018-02-26 18:00:00,642.4,3163.1,-1.6,6.9,260.0,11.9,250.0,0.0,0.0
2018-02-26 19:00:00,642.6,3167.2,-2.3,6.5,260.0,13.7,250.0,0.0,0.0
2018-02-26 20:00:00,643.0,3170.8,-1.7,5.8,260.0,15.4,270.0,0.0,0.0
2018-02-26 21:00:00,643.1,3171.0,-1.9,8.9,270.0,15.5,270.0,0.0,0.0
2018-02-26 22:00:00,643.4,3171.4,-0.4,10.0,270.0,15.4,280.0,0.0,0.0
2018-02-26 23:00:00,643.5,3170.0,-0.2,4.7,240.0,15.2,260.0,0.0,0.0
2018-02-27 00:00:00,643.2,3165.0,0.1,4.1,230.0,14.5,270.0,0.0,0.0
2018-02-27 01:00:00,643.0,3161.4,-0.1,3.5,240.0,11.7,240.0,0.0,0.0
2018-02-27 02:00:00,642.6,3156.9,0.0,5.7,270.0,10.9,270.0,0.0,0.0
2018-02-27 03:00:00,642.5,3155.9,-0.8,3.1,240.0,12.6,240.0,0.0,0.0
2018-02-27 04:00:00,642.2,3154.9,-1.1,5.5,250.0,11.7,290.0,0.0,0.0
2018-02-27 05:00:00,642.4,3157.7,-0.8,7.9,260.0,14.4,260.0,0.0,0.0
2018-02-27 06:00:00,642.7,3165.4,-0.8,8.1,250.0,13.8,260.0,0.0,0.0
2018-02-27 07:00:00,643.1,3170.4,-0.1,3.9,240.0,13.4,260.0,0.0,0.0
2018-02-27 08:00:00,643.5,3169.5,4.0,1.9,230.0,13.7,250.0,0.0,0.0
2018-02-27 09:00:00,644.0,3174.6,5.2,1.6,220.0,14.2,270.0,0.0,0.0
2018-02-27 10:00:00,644.3,3176.0,5.6,2.1,250.0,11.2,270.0,0.0,0.0
2018-02-27 11:00:00,644.2,3171.2,8.3,1.3,210.0,8.6,240.0,0.0,0.0
2018-02-27 12:00:00,643.8,3166.8,7.5,2.4,230.0,12.9,270.0,0.0,0.0
2018-02-27 13:00:00,643.2,3160.6,6.6,3.6,240.0,11.4,250.0,0.0,0.0
2018-02-27 14:00:00,642.6,3154.2,5.6,3.8,240.0,11.3,270.0,0.0,0.0
2018-02-27 15:00:00,642.5,3154.4,5.2,3.7,240.0,12.0,260.0,0.0,0.0
2018-02-27 16:00:00,642.3,3153.3,4.4,5.4,250.0,13.3,250.0,0.0,0.0
2018-02-27 17:00:00,642.3,3153.4,4.0,5.0,250.0,11.6,240.0,0.0,0.0
2018-02-27 18:00:00,642.2,3155.6,1.3,3.7,220.0,12.1,240.0,0.0,0.0
2018-02-27 19:00:00,642.4,3158.6,0.2,4.5,230.0,8.9,220.0,0.0,0.0
2018-02-27 20:00:00,642.8,3158.0,0.5,3.5,250.0,12.1,250.0,0.0,0.0
2018-02-27 21:00:00,643.0,3159.7,0.0,4.2,220.0,12.1,220.0,0.0,0.0
2018-02-27 22:00:00,642.9,3158.2,-0.2,4.2,250.0,11.7,210.0,0.0,0.0
2018-02-27 23:00:00,642.7,3152.9,-0.7,5.2,250.0,10.9,220.0,0.0,0.0
2018-02-28 00:00:00,642.6,3152.8,-0.8,4.1,270.0,13.0,240.0,0.0,0.0
2018-02-28 01:00:00,641.9,3146.2,-1.7,4.0,290.0,20.7,270.0,0.0,0.0
2018-02-28 02:00:00,641.8,3145.1,-0.8,4.7,310.0,22.4,250.0,0.0,0.0
2018-02-28 03:00:00,641.4,3140.1,-0.4,5.8,280.0,19.4,270.0,0.0,0.0
2018-02-28 04:00:00,641.0,3135.8,-0.2,9.4,280.0,23.3,260.0,0.0,0.0
2018-02-28 05:00:00,641.0,3136.6,-0.4,6.5,280.0,24.9,280.0,0.0,0.0
2018-02-28 06:00:00,640.8,3136.9,0.1,8.6,260.0,27.3,260.0,0.0,0.0
2018-02-28 07:00:00,641.6,3149.2,-0.6,7.7,250.0,23.3,270.0,0.0,0.0
2018-02-28 08:00:00,642.3,3157.4,-0.5,11.0,280.0,24.1,240.0,0.0,0.0
2018-02-28 09:00:00,642.5,3159.2,0.6,12.6,280.0,27.3,270.0,0.0,0.0
2018-02-28 10:00:00,642.9,3164.4,0.6,7.5,260.0,23.0,280.0,0.0,0.0
2018-02-28 11:00:00,642.8,3163.5,0.8,4.6,270.0,21.8,280.0,0.0,0.0
2018-02-28 12:00:00,642.6,3161.8,0.3,3.5,270.0,15.4,270.0,0.0,0.0
2018-02-28 13:00:00,642.1,3156.3,0.6,3.7,250.0,16.0,260.0,0.0,0.0
2018-02-28 14:00:00,641.4,3146.1,0.9,3.2,240.0,16.3,240.0,0.0,0.0
2018-02-28 15:00:00,641.1,3141.4,1.2,6.0,250.0,16.3,280.0,0.0,0.0
2018-02-28 16:00:00,641.3,3143.6,1.3,3.9,240.0,17.8,250.0,0.0,0.0
2018-02-28 17:00:00,641.7,3149.5,0.8,4.8,250.0,14.3,220.0,0.0,0.0
2018-02-28 18:00:00,641.7,3149.6,0.2,5.2,250.0,14.8,270.0,0.0,0.0
2018-02-28 19:00:00,642.0,3156.1,-1.3,6.3,260.0,13.2,260.0,0.0,0.0
2018-02-28 20:00:00,642.7,3164.3,-1.0,3.8,270.0,12.4,260.0,0.0,0.0
2018-02-28 21:00:00,642.7,3165.0,-2.7,3.2,290.0,11.3,290.0,0.0,0.0
2018-02-28 22:00:00,643.0,3169.5,-3.3,7.3,300.0,10.9,300.0,0.0,0.0
2018-02-28 23:00:00,643.5,3172.7,-1.1,4.9,280.0,9.4,310.0,0.0,0.0
2018-03-01 00:00:00,643.3,3171.9,-1.9,9.5,250.0,10.9,260.0,0.0,0.0
2018-03-01 01:00:00,643.2,3167.9,0.0,7.7,250.0,10.6,260.0,0.0,0.0
2018-03-01 02:00:00,642.9,3162.3,1.2,8.2,260.0,9.1,260.0,0.0,0.0
2018-03-01 03:00:00,642.7,3159.8,0.9,7.6,260.0,9.2,260.0,0.0,0.0
2018-03-01 04:00:00,642.4,3155.2,1.5,3.7,270.0,8.2,250.0,0.0,0.0
2018-03-01 05:00:00,642.5,3157.4,1.2,1.7,250.0,6.0,300.0,0.0,0.0
2018-03-01 06:00:00,642.9,3162.2,2.0,2.5,300.0,4.9,270.0,0.0,0.0
2018-03-01 07:00:00,643.4,3169.9,2.3,0.9,250.0,5.8,270.0,0.0,0.0
2018-03-01 08:00:00,643.7,3171.5,3.7,3.9,220.0,5.4,220.0,0.0,0.0
2018-03-01 09:00:00,644.0,3177.2,3.8,3.5,220.0,5.5,230.0,0.0,0.0
2018-03-01 10:00:00,644.1,3178.1,4.7,2.2,250.0,6.5,220.0,0.0,0.0
2018-03-01 11:00:00,643.8,3170.7,5.5,3.8,230.0,7.3,220.0,0.0,0.0
2018-03-01 12:00:00,643.5,3167.4,5.9,3.5,240.0,9.5,250.0,0.0,0.0
2018-03-01 13:00:00,643.0,3158.1,6.5,3.4,250.0,11.5,260.0,0.0,0.0
2018-03-01 14:00:00,642.2,3146.9,6.2,2.5,240.0,14.1,250.0,0.0,0.0
2018-03-01 15:00:00,642.0,3147.6,3.9,5.8,260.0,16.1,270.0,0.0,0.0
2018-03-01 16:00:00,641.9,3147.5,2.4,3.9,250.0,18.1,290.0,0.0,0.0
2018-03-01 17:00:00,642.3,3153.3,2.1,3.4,260.0,13.9,260.0,0.0,0.0
2018-03-01 18:00:00,642.1,3151.4,0.8,2.3,230.0,10.9,250.0,0.0,0.0
2018-03-01 19:00:00,642.3,3153.0,1.2,2.9,240.0,12.0,220.0,0.0,0.0
2018-03-01 20:00:00,642.7,3156.7,0.9,3.4,240.0,13.3,270.0,0.0,0.0
2018-03-01 21:00:00,643.0,3160.7,0.6,6.7,290.0,16.8,290.0,0.0,0.0
2018-03-01 22:00:00,643.0,3159.2,0.9,2.2,280.0,14.5,290.0,0.0,0.0
2018-03-01 23:00:00,642.8,3155.2,1.3,4.6,260.0,16.1,270.0,0.0,0.0
2018-03-02 00:00:00,642.7,3153.8,1.0,3.4,270.0,15.8,260.0,0.0,0.0
2018-03-02 01:00:00,642.5,3150.6,0.9,3.2,240.0,16.6,280.0,0.0,0.0
2018-03-02 02:00:00,642.3,3148.5,0.9,2.8,250.0,19.0,270.0,0.0,0.0
2018-03-02 03:00:00,641.9,3146.1,1.1,4.5,270.0,16.6,290.0,0.0,0.0
2018-03-02 04:00:00,641.8,3147.8,0.3,4.0,270.0,17.7,250.0,0.0,0.0
2018-03-02 05:00:00,641.8,3148.0,0.4,2.1,200.0,11.4,260.0,0.0,0.0
2018-03-02 06:00:00,642.3,3156.4,0.0,1.6,200.0,12.9,220.0,0.0,0.0
2018-03-02 07:00:00,642.6,3160.2,-0.4,2.6,220.0,11.3,230.0,0.0,0.0
2018-03-02 08:00:00,642.7,3161.8,-0.4,2.9,250.0,11.7,260.0,0.0,0.0
2018-03-02 09:00:00,643.3,3169.5,-0.3,4.0,250.0,10.8,250.0,0.0,0.0
2018-03-02 10:00:00,643.4,3169.6,0.3,4.4,260.0,11.2,250.0,0.0,0.0
2018-03-02 11:00:00,643.3,3166.3,1.6,3.2,240.0,12.0,270.0,0.0,0.0
2018-03-02 12:00:00,642.9,3161.7,1.6,2.7,240.0,13.2,270.0,0.0,0.0
2018-03-02 13:00:00,642.6,3157.4,2.1,3.4,240.0,13.6,270.0,0.0,0.0
2018-03-02 14:00:00,642.1,3150.4,2.7,4.0,240.0,17.8,260.0,0.0,0.0
2018-03-02 15:00:00,641.7,3145.6,2.3,3.5,280.0,16.5,270.0,0.0,0.0
2018-03-02 16:00:00,641.9,3149.4,2.1,5.3,270.0,18.1,250.0,0.0,0.0
2018-03-02 17:00:00,642.1,3151.9,2.0,2.4,260.0,14.6,260.0,0.0,0.0
2018-03-02 18:00:00,642.1,3152.8,1.7,3.3,270.0,12.8,300.0,0.0,0.0
2018-03-02 19:00:00,642.2,3154.6,1.7,6.3,270.0,14.6,290.0,0.0,0.0
2018-03-02 20:00:00,642.4,3157.2,1.6,5.7,270.0,15.4,250.0,0.0,0.0
2018-03-02 21:00:00,642.9,3164.2,0.9,2.0,220.0,16.1,270.0,0.0,0.0
2018-03-02 22:00:00,643.1,3166.3,0.6,5.7,260.0,15.9,270.0,0.0,0.0
2018-03-02 23:00:00,642.7,3158.9,1.2,7.5,260.0,18.6,250.0,0.0,0.0
2018-03-03 00:00:00,642.7,3158.8,1.3,7.8,290.0,19.1,250.0,0.0,0.0
2018-03-03 01:00:00,642.7,3158.8,0.8,7.5,280.0,17.8,280.0,0.0,0.0
2018-03-03 02:00:00,642.3,3153.2,0.7,8.6,300.0,18.3,270.0,0.0,0.0
2018-03-03 03:00:00,642.0,3150.4,0.3,7.3,280.0,18.4,290.0,0.0,0.0
2018-03-03 04:00:00,641.8,3148.0,0.4,8.1,280.0,19.4,270.0,0.0,0.0
2018-03-03 05:00:00,642.0,3151.0,0.1,7.8,290.0,19.3,280.0,0.0,0.0
2018-03-03 06:00:00,642.6,3158.9,0.1,7.3,290.0,18.5,250.0,0.0,0.0
2018-03-03 07:00:00,643.0,3163.9,0.1,4.1,290.0,19.9,240.0,0.0,0.0
2018-03-03 08:00:00,643.4,3168.9,0.2,4.4,250.0,14.2,240.0,0.0,0.0
2018-03-03 09:00:00,644.1,3178.1,0.5,4.2,250.0,13.2,220.0,0.0,0.0
2018-03-03 10:00:00,644.3,3180.0,1.3,5.7,290.0,14.5,260.0,0.0,0.0
2018-03-03 11:00:00,644.4,3179.7,2.0,5.5,270.0,14.0,250.0,0.0,0.0
2018-03-03 12:00:00,644.3,3177.6,2.6,6.3,260.0,14.0,240.0,0.0,0.0
2018-03-03 13:00:00,643.8,3172.3,2.3,6.6,250.0,15.5,260.0,0.0,0.0
2018-03-03 14:00:00,643.3,3165.4,2.9,4.9,250.0,14.3,230.0,0.0,0.0
2018-03-03 15:00:00,643.2,3165.2,2.5,3.9,300.0,13.4,270.0,0.0,0.0
2018-03-03 16:00:00,643.2,3165.8,1.9,6.7,280.0,15.4,280.0,0.0,0.0
2018-03-03 17:00:00,643.3,3167.8,1.6,4.3,260.0,12.5,280.0,0.0,0.0
2018-03-03 18:00:00,643.6,3173.9,-0.3,6.9,250.0,13.2,270.0,0.0,0.0
2018-03-03 19:00:00,643.7,3175.4,-0.5,6.3,250.0,14.8,260.0,0.0,0.0
2018-03-03 20:00:00,644.1,3179.0,0.5,3.5,240.0,12.3,260.0,0.0,0.0
2018-03-03 21:00:00,644.4,3181.6,1.1,3.8,260.0,13.1,250.0,0.0,0.0
2018-03-03 22:00:00,644.7,3183.9,1.5,4.5,250.0,11.2,240.0,0.0,0.0
2018-03-03 23:00:00,644.4,3179.7,1.2,9.0,240.0,14.7,270.0,0.0,0.0
2018-03-04 00:00:00,644.3,3177.2,1.6,1.6,210.0,14.4,250.0,0.0,0.0
2018-03-04 01:00:00,644.2,3176.0,1.9,7.8,250.0,17.6,290.0,0.0,0.0
2018-03-04 02:00:00,644.1,3173.7,2.1,6.3,250.0,17.2,290.0,0.0,0.0
2018-03-04 03:00:00,643.9,3171.6,2.2,4.1,250.0,17.8,240.0,0.0,0.0
2018-03-04 04:00:00,643.6,3168.6,2.2,1.6,270.0,14.7,290.0,0.0,0.0
2018-03-04 05:00:00,643.9,3172.7,2.2,6.8,270.0,16.8,300.0,0.0,0.0
2018-03-04 06:00:00,644.4,3180.9,2.5,2.7,280.0,16.8,270.0,0.0,0.0
2018-03-04 07:00:00,644.5,3182.5,2.4,3.3,270.0,18.2,280.0,0.0,0.0
2018-03-04 08:00:00,644.9,3186.3,2.4,5.3,280.0,18.2,270.0,0.0,0.0
2018-03-04 09:00:00,645.5,3192.5,2.9,2.5,270.0,19.3,260.0,0.0,0.0
2018-03-04 10:00:00,645.9,3195.1,4.5,1.7,280.0,11.3,250.0,0.0,0.0
2018-03-04 11:00:00,645.9,3194.1,5.6,2.0,280.0,10.1,310.0,0.0,0.0
2018-03-04 12:00:00,645.9,3191.8,7.2,4.3,260.0,12.3,300.0,0.0,0.0
2018-03-04 13:00:00,645.2,3182.6,7.2,4.6,240.0,14.2,280.0,0.0,0.0
2018-03-04 14:00:00,644.7,3174.0,8.9,3.4,250.0,13.5,250.0,0.0,0.0
2018-03-04 15:00:00,644.4,3175.1,4.8,4.4,250.0,15.3,240.0,0.0,0.0
2018-03-04 16:00:00,643.9,3172.3,1.9,9.2,190.0,16.1,230.0,2.0,0.5
2018-03-04 17:00:00,644.6,3179.2,3.5,5.7,280.0,19.4,270.0,0.0,0.0
2018-03-04 18:00:00,644.6,3179.3,3.1,4.1,270.0,16.7,240.0,0.0,0.0
2018-03-04 19:00:00,644.8,3183.1,2.1,4.3,260.0,15.9,270.0,0.0,0.0
2018-03-04 20:00:00,645.1,3187.0,2.0,4.2,270.0,16.9,260.0,0.0,0.0
2018-03-04 21:00:00,645.4,3189.8,2.3,6.3,240.0,20.5,250.0,0.0,0.0
2018-03-04 22:00:00,645.6,3189.9,2.7,4.7,250.0,20.4,250.0,0.0,0.0
2018-03-04 23:00:00,645.6,3187.7,3.5,7.0,260.0,20.2,250.0,0.0,0.0
2018-03-05 00:00:00,645.7,3186.8,3.7,5.5,280.0,21.3,270.0,0.0,0.0
2018-03-05 01:00:00,645.1,3180.0,3.0,5.9,250.0,21.1,260.0,0.0,0.0
2018-03-05 02:00:00,644.5,3172.2,1.5,5.7,250.0,14.4,230.0,0.0,0.0
2018-03-05 03:00:00,644.3,3174.8,1.4,4.7,270.0,17.1,230.0,0.0,0.0
2018-03-05 04:00:00,644.2,3176.3,2.0,5.4,270.0,16.5,250.0,0.0,0.0
2018-03-05 05:00:00,644.8,3182.6,1.4,4.4,270.0,19.9,260.0,0.0,0.0
2018-03-05 06:00:00,644.7,3181.3,1.9,4.8,280.0,18.9,270.0,0.0,0.0
2018-03-05 07:00:00,645.3,3189.5,2.3,2.6,300.0,20.2,260.0,0.0,0.0
2018-03-05 08:00:00,645.6,3192.2,3.3,3.1,250.0,13.2,270.0,0.0,0.0
2018-03-05 09:00:00,645.9,3195.4,3.4,3.7,220.0,17.1,240.0,0.0,0.0
2018-03-05 10:00:00,645.6,3191.4,3.2,6.7,280.0,16.4,300.0,0.0,0.0
2018-03-05 11:00:00,645.8,3192.9,3.3,6.2,280.0,16.9,250.0,0.0,0.0
2018-03-05 12:00:00,645.4,3187.5,3.4,2.2,250.0,16.2,260.0,0.0,0.0
2018-03-05 13:00:00,644.9,3182.0,3.5,2.3,250.0,14.2,260.0,1.0,0.6
2018-03-05 14:00:00,644.5,3178.7,3.5,2.0,210.0,10.4,270.0,0.0,0.0
2018-03-05 15:00:00,644.5,3179.2,3.2,3.3,230.0,11.9,290.0,0.0,0.0
2018-03-05 16:00:00,644.4,3175.9,4.3,2.5,220.0,10.8,220.0,0.0,0.0
2018-03-05 17:00:00,644.7,3181.3,3.6,1.8,240.0,12.4,270.0,0.0,0.0
2018-03-05 18:00:00,645.0,3184.8,3.3,2.2,250.0,13.7,270.0,0.0,0.0
2018-03-05 19:00:00,645.0,3184.4,3.2,3.7,250.0,10.2,280.0,0.0,0.0
2018-03-05 20:00:00,644.9,3182.4,2.8,2.6,240.0,10.9,260.0,0.0,0.0
2018-03-05 21:00:00,644.9,3182.9,2.3,2.7,280.0,14.8,270.0,0.0,0.0
2018-03-05 22:00:00,644.7,3180.4,2.5,5.9,300.0,18.2,280.0,0.0,0.0
2018-03-05 23:00:00,644.5,3178.0,2.3,5.4,280.0,17.0,270.0,0.0,0.0
2018-03-06 00:00:00,644.6,3179.0,2.4,5.4,270.0,20.8,280.0,0.0,0.0
2018-03-06 01:00:00,644.5,3177.7,2.4,5.0,270.0,17.7,260.0,0.0,0.0
2018-03-06 02:00:00,644.5,3177.8,2.3,3.0,250.0,14.8,280.0,0.0,0.0
2018-03-06 03:00:00,644.2,3174.5,2.2,2.0,200.0,10.7,240.0,0.0,0.0
2018-03-06 04:00:00,644.1,3172.8,1.5,1.6,210.0,13.7,270.0,0.0,0.0
2018-03-06 05:00:00,644.4,3177.5,1.4,3.0,230.0,10.8,240.0,0.0,0.0
2018-03-06 06:00:00,644.6,3180.5,1.3,2.0,210.0,9.8,240.0,0.0,0.0
2018-03-06 07:00:00,645.0,3186.7,0.4,4.3,260.0,10.3,260.0,0.0,0.0
2018-03-06 08:00:00,645.3,3190.7,0.6,4.4,260.0,9.4,240.0,0.0,0.0
2018-03-06 09:00:00,645.6,3192.0,3.1,3.7,250.0,9.4,260.0,0.0,0.0
2018-03-06 10:00:00,645.9,3190.6,7.3,1.6,230.0,6.8,270.0,0.0,0.0
2018-03-06 11:00:00,645.8,3190.3,6.7,2.4,250.0,7.8,250.0,0.0,0.0
2018-03-06 12:00:00,645.4,3182.4,9.0,0.9,200.0,7.4,290.0,0.0,0.0
2018-03-06 13:00:00,644.8,3179.9,4.8,4.8,310.0,10.5,290.0,0.0,0.0
2018-03-06 14:00:00,644.4,3171.8,7.4,2.6,240.0,9.8,260.0,0.0,0.0
2018-03-06 15:00:00,644.1,3169.6,6.2,2.0,230.0,9.0,260.0,0.0,0.0
2018-03-06 16:00:00,644.1,3169.3,7.1,2.0,240.0,9.4,290.0,0.0,0.0
2018-03-06 17:00:00,644.1,3173.2,4.0,3.5,250.0,10.0,270.0,0.0,0.0
2018-03-06 18:00:00,644.1,3176.7,1.3,4.1,250.0,9.4,260.0,0.0,0.0
2018-03-06 19:00:00,644.2,3179.5,0.9,4.3,240.0,10.9,260.0,0.0,0.0
2018-03-06 20:00:00,644.4,3181.1,1.4,6.0,250.0,11.5,280.0,0.0,0.0
2018-03-06 21:00:00,644.9,3184.0,1.7,7.0,260.0,13.5,270.0,0.0,0.0
2018-03-06 22:00:00,644.9,3178.2,2.3,7.1,270.0,11.1,250.0,0.0,0.0
2018-03-06 23:00:00,644.9,3179.7,1.7,7.1,260.0,13.5,280.0,0.0,0.0
2018-03-07 00:00:00,645.0,3178.5,1.4,4.7,260.0,10.9,270.0,0.0,0.0
2018-03-07 01:00:00,644.5,3177.4,1.3,4.4,250.0,11.2,280.0,0.0,0.0
2018-03-07 02:00:00,644.0,3168.5,0.9,4.0,250.0,12.2,280.0,0.0,0.0
2018-03-07 03:00:00,643.8,3167.9,0.5,3.4,250.0,10.8,280.0,0.0,0.0
2018-03-07 04:00:00,643.7,3165.5,0.5,2.3,240.0,10.2,290.0,0.0,0.0
2018-03-07 05:00:00,643.8,3170.0,1.0,2.5,250.0,11.0,280.0,0.0,0.0
2018-03-07 06:00:00,643.8,3173.0,1.2,4.2,240.0,10.3,220.0,0.0,0.0
2018-03-07 07:00:00,644.2,3176.2,3.1,2.8,250.0,9.8,270.0,0.0,0.0
2018-03-07 08:00:00,644.8,3181.9,4.1,3.5,260.0,10.1,290.0,0.0,0.0
2018-03-07 09:00:00,644.9,3180.2,6.3,2.1,260.0,9.2,240.0,0.0,0.0
2018-03-07 10:00:00,645.0,3175.8,10.4,1.4,240.0,6.7,270.0,0.0,0.0
2018-03-07 11:00:00,644.7,3170.0,12.6,1.4,220.0,6.6,270.0,0.0,0.0
2018-03-07 12:00:00,644.0,3161.5,12.6,1.4,190.0,5.6,230.0,0.0,0.0
2018-03-07 13:00:00,643.4,3158.2,9.2,1.3,210.0,6.9,280.0,0.0,0.0
2018-03-07 14:00:00,643.2,3156.1,9.2,2.5,230.0,9.5,250.0,0.0,0.0
2018-03-07 15:00:00,642.5,3152.8,5.2,5.1,260.0,11.6,270.0,0.0,0.0
2018-03-07 16:00:00,642.4,3149.5,6.8,2.3,210.0,9.0,240.0,0.0,0.0
2018-03-07 17:00:00,642.0,3149.3,2.5,2.0,220.0,7.2,250.0,0.0,0.0
2018-03-07 18:00:00,642.0,3151.7,0.4,3.6,250.0,9.2,250.0,0.0,0.0
2018-03-07 19:00:00,642.1,3152.4,-1.1,3.2,250.0,9.0,260.0,0.0,0.0
2018-03-07 20:00:00,642.2,3152.4,-1.1,5.4,250.0,8.7,260.0,0.0,0.0
2018-03-07 21:00:00,642.7,3156.2,-1.3,3.3,250.0,10.1,260.0,0.0,0.0
2018-03-07 22:00:00,642.5,3149.3,-1.9,5.0,250.0,10.5,270.0,0.0,0.0
2018-03-07 23:00:00,642.1,3141.5,-2.0,2.0,230.0,9.8,240.0,0.0,0.0
2018-03-08 00:00:00,642.0,3139.9,-1.7,2.3,240.0,8.1,270.0,0.0,0.0
2018-03-08 01:00:00,641.5,3136.9,-0.9,4.8,250.0,11.1,270.0,0.0,0.0
2018-03-08 02:00:00,641.1,3131.5,-0.7,3.3,240.0,11.3,260.0,0.0,0.0
2018-03-08 03:00:00,640.8,3132.7,-0.5,3.6,250.0,10.1,250.0,0.0,0.0
2018-03-08 04:00:00,640.6,3128.4,-0.8,5.3,250.0,15.4,260.0,0.0,0.0
2018-03-08 05:00:00,640.7,3135.0,-0.6,2.9,240.0,13.6,280.0,0.0,0.0
2018-03-08 06:00:00,640.9,3140.1,-0.5,3.2,240.0,9.2,270.0,0.0,0.0
2018-03-08 07:00:00,641.6,3150.6,-0.4,1.6,230.0,10.9,260.0,0.0,0.0
2018-03-08 08:00:00,642.0,3156.0,-0.7,0.9,290.0,7.6,270.0,2.0,0.9
2018-03-08 09:00:00,642.0,3156.1,-0.6,0.8,250.0,6.6,310.0,0.5,1.0
2018-03-08 10:00:00,641.8,3153.8,-0.1,0.8,210.0,5.1,300.0,0.5,1.0
2018-03-08 11:00:00,641.4,3148.3,0.4,0.0,0.0,4.2,260.0,0.0,0.0
2018-03-08 12:00:00,641.0,3142.5,0.7,1.7,240.0,6.6,250.0,0.0,0.0
2018-03-08 13:00:00,640.7,3138.1,0.4,1.9,250.0,6.8,260.0,0.0,0.0
2018-03-08 14:00:00,640.2,3131.5,0.5,1.9,260.0,8.4,260.0,0.0,0.0
2018-03-08 15:00:00,639.9,3127.6,0.4,4.0,260.0,11.8,260.0,0.0,0.0
2018-03-08 16:00:00,639.7,3126.6,-0.4,1.7,260.0,12.3,260.0,0.0,0.0
2018-03-08 17:00:00,639.6,3125.7,-0.9,1.4,260.0,10.2,260.0,0.0,0.0
2018-03-08 18:00:00,640.0,3131.5,-1.6,3.2,260.0,9.8,260.0,0.3,0.7
2018-03-08 19:00:00,640.0,3131.2,-1.5,2.1,260.0,9.1,260.0,0.2,1.0
2018-03-08 20:00:00,640.3,3135.6,-1.7,1.5,210.0,9.0,250.0,0.5,1.0
2018-03-08 21:00:00,640.4,3136.7,-1.7,2.7,250.0,9.7,270.0,1.0,1.0
2018-03-08 22:00:00,640.3,3134.8,-1.7,1.1,210.0,8.4,240.0,1.2,1.0
2018-03-08 23:00:00,640.1,3132.3,-2.2,3.0,240.0,10.5,250.0,2.0,1.0
2018-03-09 00:00:00,639.6,3126.1,-2.5,2.8,210.0,10.9,290.0,1.8,0.9
2018-03-09 01:00:00,639.2,3121.4,-2.4,2.3,230.0,11.0,200.0,0.0,0.0
2018-03-09 02:00:00,638.9,3117.9,-2.7,3.0,210.0,10.3,270.0,0.0,0.0
2018-03-09 03:00:00,638.3,3110.2,-2.4,3.4,240.0,12.5,250.0,0.0,0.0
2018-03-09 04:00:00,638.4,3112.8,-2.6,2.9,230.0,10.8,210.0,0.0,0.0
2018-03-09 05:00:00,638.3,3112.5,-2.8,2.0,220.0,10.6,270.0,0.0,0.0
